Sentiment,Score,Id_Tweet,Negative,Neutral,Positive,Text_Tweet,Date_Tweet
Negative,0.762,1538865025498112000,0.7618211,0.14566152,0.092517294,"🇫🇷🚨 FLASH | Le groupe La France Insoumise déposera une motion de censure à l’encontre d’Elisabeth #Borne le 5 juillet prochain. 

👉🏼 Si la motion de censure est validée, l'ensemble du gouvernement est dans l'obligation de démissionner. 

(BFMTV) #législatives2022",2022-06-20 12:43:07
Negative,0.922,1538849738715451392,0.9215775,0.05770471,0.020717705,"🇫🇷🚫 Eric #Zemmour et son parti #Reconquete ne siègeront pas à l’Assemblée Nationale. 

👉🏼 Après une défaite aux #législatives, ce dernier reproche à la droite de « ne pas s’être unie » : 

https://t.co/81c8Tld3ss",2022-06-20 11:42:22
Neutral,0.488,1538842609292087299,0.20876278,0.48823285,0.30300438,"🇫🇷🚨 FLASH I « Je ne reprendrai pas la tête du RN. Je me concentrerai sur la présidence de ce très grand groupe », a déclaré ce matin Marine le Pen à Hénin-Beaumont (Pas-de-Calais). 

(France Bleu) #RN",2022-06-20 11:14:03
Positive,0.581,1538833293600243712,0.08673139,0.33221152,0.58105713,"🇫🇷🗳 #Ensemble obtient une majorité relative à l’Assemblée nationale avec 245 sièges.
👉 #NUPES est derrière avec 131 sièges. Retour sur les résultats des #Législatives2022 et les principales déclarations : https://t.co/uKrHH5LodN",2022-06-20 10:37:01
Positive,0.828,1538823975018430464,0.026117811,0.14617229,0.8277099,"🚨🇫🇷 La #NUPES remporte la totalité des 12 circonscriptions de la Seine-Saint-Denis. 

(CF) #législatives2022",2022-06-20 10:00:00
Negative,0.433,1538820199977132033,0.4329307,0.22933753,0.33773175,"🪙📈 Le #Bitcoin atteint son plus bas niveau depuis novembre 2020. Sa valeur passe sous la barre des 20 000 dollars.
👉 Cette chute ne rassure pas les investisseur et interroge sur l'avenir de la #cryptomonnaie : https://t.co/GSkiCi4QYd",2022-06-20 09:45:00
Neutral,0.827,1538815309410455553,0.07392156,0.8272557,0.09882273,"🇫🇷🗳 Résultat final des sièges à l’#Assemblée nationale :

🟠 #Ensemble : 245
🔴 #NUPES : 131
⚫️ #RN : 89
🔵 #LR : 61

(Min. de l’Intérieur) #Législatives2022 https://t.co/tdhRE4DJdM",2022-06-20 09:25:34
Positive,0.758,1538793783717990401,0.023912108,0.21793406,0.75815386,"🇨🇦🏎 Max #Verstappen a remporté le Grand Prix du #Canada. 
👉 Charles #Leclerc, parti 19ème, est remonté à la 5ème place : https://t.co/xi4RRBtDkI",2022-06-20 08:00:02
Negative,0.914,1538636451415568384,0.9136954,0.051389698,0.03491493,"🇫🇷🗳 FLASH I Le camp #Macron craint une « paralysie totale » du pays et évoque « une dissolution » de l’Assemblée nationale dans un an, afin de refaire de nouvelles élections législatives, suite à l’absence de majorité absolue. 

(Le Monde) #legislatives2022",2022-06-19 21:34:51
Negative,0.932,1538636201074343939,0.9320136,0.048665762,0.019320667,"🚨🇫🇷 Clémentine #Autain, figure de #LFI, est réélue députée de la 11e circonscription de #SeineSaintDenis avec 100% des voix. 

👉 Son adversaire au second tour, Virginie De Carvalho s’était désistée.

(Officiel) #legislative2022 https://t.co/3l6yFkv3Bl",2022-06-19 21:33:51
Positive,0.532,1538633972791422976,0.041713145,0.42648286,0.5318039,"🚨🇫🇷 Aymeric #Caron est élu député dans la 18e circonscription de Paris avec 52,65% des voix. 

(Officiel) #legislative2022 https://t.co/rSn3J7tLp7",2022-06-19 21:25:00
Positive,0.553,1538632522803863552,0.053566303,0.39369953,0.5527343,"🚨🇫🇷 Sandrine #Rousseau, candidate #NUPES aux élections législatives, est élue députée avec 57,9% des voix dans la 9e circonscription de #Paris 

(Officiel) #legislative2022 https://t.co/0d66pUs8NP",2022-06-19 21:19:14
Positive,0.598,1538631376559386625,0.025637819,0.37616014,0.598202,"RT @CerfiaFoot: 🔝 Qui est le meilleur ? 👀 

À vous de jouer ! ✍🏼 https://t.co/PxbvDCeD3i",2022-06-19 21:14:41
Positive,0.516,1538630031790026752,0.033271734,0.4503818,0.51634645,"RT @CerfiaInside: 🟠 Les équipes de Cerfia se sont mobilisées toute la journée, au Ministère de l’Intérieur et au QG de la #NUPES, pour vous…",2022-06-19 21:09:20
Neutral,0.442,1538610276685303815,0.13715404,0.44190788,0.42093816,"🇫🇷🗳 Après le discours de Jean-Luc #Mélenchon, les militants #NUPES ont célébré les résultats de la soirée électorale en scandant le chant révolutionnaire « L’internationale ». 

(@pierredlcbl) #legislatives2022 https://t.co/5Cd9dQbxxe",2022-06-19 19:50:50
Positive,0.707,1538607512273969153,0.14109157,0.1516795,0.7072289,"🚨🇫🇷 Éric #Dupontmoretti juge cette « première place décevante » pour le groupe présidentiel. 

(Déclaration) #Législatives2022",2022-06-19 19:39:51
Negative,0.838,1538606290636783618,0.8375665,0.12142598,0.041007385,"🚨🇫🇷Éric #Zemmour estime que la #France est « ingouvernable ». 

(Déclaration) #législatives2022",2022-06-19 19:35:00
Neutral,0.547,1538604859838046208,0.07236764,0.54658645,0.38104597,"🚨🇫🇷 Gabriel #Attal, actuel ministre chargé des Comptes publics, est réélu député. 

(Officiel) #Législatives2022",2022-06-19 19:29:19
Neutral,0.49,1538602515658207233,0.05995684,0.48986286,0.45018032,"🚨🇫🇷 L’évolution du Rassemblement national à l’#Assemblée en 5 ans : 

2017 : 8 députés ;
2022 : 89 députés. 
👉 Soit 1012% d’augmentation. 

(Officiel) #Législatives2022",2022-06-19 19:20:00
Neutral,0.536,1538601522623307776,0.04726398,0.53624713,0.4164889,"🚨🇫🇷 Le ministre chargé de l’#Europe, Clément #Beaune est élu député. 

(Officiel) #legislatives2022 https://t.co/pvpYlCgMzY",2022-06-19 19:16:03
Negative,0.799,1538600753886990336,0.79919034,0.14804593,0.052763678,"🚨🇫🇷 Rachida #Dati ne soutient pas la demande de Jean-François #Copé au sujet d’un pacte présidentiel entre Les #Républicains et #Ensemble. 

(TF1) #Législatives2022",2022-06-19 19:13:00
Positive,0.566,1538599496392790016,0.076502435,0.357682,0.56581557,"🚨🇫🇷 Jean-François #Copé a appelé à un « pacte de #gouvernement » entre Les Républicains et #Ensemble.

(Déclaration) #Législatives2022",2022-06-19 19:08:00
Negative,0.847,1538598740868534273,0.8468498,0.12335475,0.029795421,"🇫🇷🗳 L’ancienne #ministre des Sports, Roxana Maracineanu, est battue par Rachel Keke.

👉 La députée #NUPES devient la première femme de ménage élue.

(Officiel) #Législatives2022 https://t.co/0fwjSxAKQ9",2022-06-19 19:05:00
Negative,0.933,1538597486721384448,0.9333514,0.04843553,0.018213028,"🚨🇫🇷 La ministre de la #Santé et de la #prévention, Brigitte #Bourguignon est battue. 

👉 Elle devra donc démissionner du #gouvernement. 

(Officiel) #legislatives2022",2022-06-19 19:00:01
Positive,0.412,1538596224084783104,0.19412833,0.39356968,0.41230202,"🚨🇫🇷 Jordan #Bardella estime que le groupe présidentiel d’Emmanuel #Macron s’est pris une « taule » aux élections. 

(TF1) #législatives2022",2022-06-19 18:55:00
Negative,0.408,1538595720827117568,0.408253,0.20270124,0.38904575,"🚨🇫🇷 Jean-Luc #Mélenchon estime avoir réussi l’objectif de la #NUPES, à savoir « l’échec moral et électoral de la majorité présidentielle ». 

(Déclaration) #Législatives2022",2022-06-19 18:53:00
Neutral,0.796,1538594965927886848,0.08421085,0.7962654,0.11952372,"🇫🇷🗳 Estimation des sièges à l’#Assemblée nationale :

🟠 #Ensemble : 210-250
🔴 #NUPES : 150-180
⚫️ #RN : 80-100
🔵 #LR et alliés : 60-70

(Ifop) #Législatives2022",2022-06-19 18:50:00
Neutral,0.594,1538594561194397706,0.060472224,0.5935406,0.3459873,"🚨🇫🇷 Éric #Ciotti est réélu député.

(Officiel) #Législatives2022",2022-06-19 18:48:23
Negative,0.938,1538593916420866049,0.93776697,0.048748944,0.0134840505,"🚨🇫🇷 Amélie de #Montchalin, ministre de l'Écologie, est battue et devra quitter le #gouvernement.

(Officiel) #Législatives2022",2022-06-19 18:45:50
Neutral,0.499,1538593483145023491,0.041842025,0.49850544,0.45965245,"🚨🇫🇷 Marine Le Pen, est élue #députée.

(Officiel) #Législatives2022",2022-06-19 18:44:06
Positive,0.545,1538592868520144896,0.028186208,0.4266022,0.54521155,"🚨🇫🇷 Le ministre des Solidarités, Damien #Abad est élu député.

(Officiel) #Législatives2022",2022-06-19 18:41:40
Positive,0.731,1538592271746080768,0.041193746,0.22777724,0.7310291,"🚨🇫🇷 La Première ministre Elisabeth #Borne est élue avec  un peu de plus de 5 points d’avance contre son concurrent #NUPES. 

(Officiel) #Législatives2022",2022-06-19 18:39:17
Negative,0.526,1538591203431784448,0.5255112,0.3810966,0.09339221,"🚨🇫🇷 Le parti d’Eric #Zemmour #Reconquête a obtenu 0 siège à l’Assemblée nationale.

(Officiel) #Législatives2022",2022-06-19 18:35:03
Positive,0.732,1538589351055183875,0.050532434,0.21729878,0.73216885,"🇫🇷🗳 Le parti #présidentiel obtient une majorité relative lors des #Législatives.
👉 #NUPES arrive derrière avec plus de 150 sièges à l’Assemblée nationale :
https://t.co/p0L7k305gG",2022-06-19 18:27:41
Negative,0.578,1538585353862389767,0.57801676,0.33182323,0.09016009,"🗳🇫🇷 Réaction des militants au QG de la #NUPES à l’annonce de la défaite de Christophe Castaner. 

(@pierredlcbl) #legislatives2022 https://t.co/vY2OkXVt1h",2022-06-19 18:11:48
Positive,0.381,1538585016653205504,0.31014973,0.3085687,0.38128158,"🚨🇫🇷 Emmanuel #Macron obtenant qu’entre 205 à 235 sièges à l’Assemblée Nationale n’acquiert pas la majorité absolue. 

(Officiel) #legislatives2022",2022-06-19 18:10:28
Neutral,0.531,1538582681537204224,0.07309272,0.5311676,0.39573961,"🚨🇫🇷 #Ensemble arrive en tête des élections #legislatives2022 avec 205 à 235 sièges, derrière la #NUPES avec 170 à 190 sièges. https://t.co/UeKl6ZoElj",2022-06-19 18:01:11
Neutral,0.482,1538537158079918082,0.43748018,0.4819837,0.08053609,"🇫🇷🗳 FLASH I Le #département français avec le taux de #participation le plus faible à 17h (25,23%) est la Seine-Saint-Denis (93). 

(CF) #Législatives2022",2022-06-19 15:00:17
Neutral,0.61,1538537124189937667,0.04972666,0.6099168,0.34035644,"🇫🇷🗳 FLASH I Le #département français avec le taux de #participation le plus haut à 17h (49,84%) est le Lot (46). 

(CF) #Législatives2022",2022-06-19 15:00:09
Neutral,0.705,1538537117873328128,0.058921445,0.70458865,0.2364899,"🇫🇷🗳 FLASH | Le taux de participation aux #élections législatives à 17h : 38,11%

👉 Pour rappel en 2017, à la même heure, il était de 35,33%

(CF) #Législatives2022 #JeVote",2022-06-19 15:00:08
Positive,0.508,1538521991870816256,0.12116279,0.37079838,0.5080389,"🇫🇷🗳 FLASH | Tematai Le #Gayic a été élu #député de la première circonscription de la #Polynésie française. C’est le plus jeune député de l’histoire. Soutenu par #NUPES, il est âgé de 21 ans.

(Officiel) #Législatives2022",2022-06-19 14:00:01
Neutral,0.536,1538514745237839873,0.07409654,0.5357055,0.390198,🇫🇷🗳 Allez voter.,2022-06-19 13:31:14
Neutral,0.613,1538484237778681857,0.041623116,0.61316156,0.3452154,"🗳🇫🇷 Les bureaux de vote sont ouverts jusqu'à 18H, et 20H dans les grandes villes. Dès 20H, nous connaitrons les résultats des #législatives2022.                          👉 L'abstention risque d'être historique. Pourquoi faut-il voter ? #JeVote https://t.co/UolB1l6VXm",2022-06-19 11:30:00
Neutral,0.644,1538462278630227968,0.05111722,0.64369106,0.30519176,"🇫🇷🗳 FLASH I Le département français avec le taux de #participation le plus haut à 12h (29,05%) est le Lot (46). 

(CF) #Législatives2022",2022-06-19 10:02:45
Negative,0.543,1538461978750029825,0.5433205,0.4011662,0.05551334,"🇫🇷🗳 FLASH I Le département français avec le taux de participation le plus faible à 12h (8,88%) est la Seine-Saint-Denis (93). 

(CF) #Législatives2022",2022-06-19 10:01:33
Neutral,0.715,1538461607080218625,0.06765969,0.7147887,0.2175517,"🇫🇷🗳 FLASH | Le taux de participation aux #élections législatives à 12h : 18,99%

👉 Pour rappel en 2017, à la même heure, il était de 17,75%

(CF) #Législatives2022 #JeVote",2022-06-19 10:00:05
Neutral,0.69,1538431778070962176,0.038537662,0.689587,0.27187535,"🗳 Debout, on va voter, ça prend 5 minutes les jeunes.",2022-06-19 08:01:33
Negative,0.912,1538243180931559424,0.9118087,0.06980121,0.018390175,"🇫🇷🔥 FLASH | Un tir d’artillerie à Canjuers, le plus gros camp militaire d’Europe situé dans le Var, a provoqué un incendie où 609 hectares ont déjà été brûlés. 

(Var Matin) #canicule

https://t.co/Dvw3kaNTM3",2022-06-18 19:32:08
Positive,0.588,1538237876189667328,0.036414932,0.37605652,0.58752847,"🇫🇷🏊‍♂️ FLASH | Léon #Marchand a décroché son premier titre de champion du monde sur le 400 m 4 nages.

(Officiel) #Budapest2022 https://t.co/Tb8HxkJf3f",2022-06-18 19:11:03
Negative,0.905,1538210252012892161,0.905328,0.08110623,0.013565846,"🇧🇷 FLASH | Le journaliste brésilien Dom #Philipps et l’expert  Bruno #Pereria ont été tués par arme à feu.  

(AFP) #RIP",2022-06-18 17:21:17
Negative,0.925,1538195835900551174,0.9253387,0.050526254,0.024135051,"🇫🇷☀️ FLASH | Alors que des records de chaleur sont battus, plusieurs plages de la #Manche sont interdites à la baignade, pour cause de contaminations à plusieurs bactéries.

👉 Personne ne peut s’y baigner jusqu’au 21, voire 30 juin. 

(Ouest-France) #Canicule",2022-06-18 16:24:00
Negative,0.892,1538192163888062466,0.89245397,0.08407428,0.023471836,"🇫🇷🪓 FLASH | Un homme a été attaqué à la #hache aujourd’hui, en plein #Paris. Il est actuellement entre la vie et la mort, et son agresseur a été interpellé.

(Le Parisien) #Agression",2022-06-18 16:09:24
Negative,0.781,1538181296366796800,0.7812851,0.19590493,0.022809858,"🇺🇸🚲 INSOLITE | Joe #Biden a fait une chute à #vélo.

 https://t.co/XS31QUzzln

(TVA Nouvelles) #Biker",2022-06-18 15:26:13
Neutral,0.572,1538153254944657411,0.07470022,0.572005,0.35329485,"🇫🇷📜 FLASH | Ce samedi, Emmanuel #Macron a célébré au Mont-Valérien à #Suresnes le 82e anniversaire de l’Appel du 18 juin en compagnie de la Première ministre Elisabeth #Borne.

(AFP) #AppelDu18juin https://t.co/RCRn8O6x9k",2022-06-18 13:34:48
Negative,0.888,1538150136249040897,0.88774174,0.090990186,0.021267997,"🇫🇷 FLASH | Un enfant de 3 ans est décédé dans l’incendie de l’appartement familial à #Vénissieux. 

👉 La mère, le père, et un autre enfant en sont sortis vivants.

(CNEWS) #Incendie",2022-06-18 13:22:24
Negative,0.436,1538146280534327296,0.43551275,0.27617788,0.28830937,"🇫🇷☀️ FLASH I En raison de la forte #canicule, #Aquaboulevard a connu une très grande fréquentation aujourd’hui. 

(Témoins) #Paris 

https://t.co/f34s2nmmmm",2022-06-18 13:07:05
Positive,0.531,1538132670089154563,0.07294282,0.39606428,0.5309928,"🇪🇺🌍 Réunie ce vendredi à #Genève, l'#OMC a adopté de nombreuses mesures dites ""historiques"".
👉 Ces mesures concernent l'insécurité alimentaire, les brevets du vaccin #COVID19, etc. : https://t.co/i1HhudKCBP",2022-06-18 12:13:00
Negative,0.919,1538098225164460034,0.91899663,0.058754735,0.022248589,"🇫🇷 FLASH | Après avoir assisté à un meurtre hier soir en plein #Paris, un SDF a permis l'arrestation d'un suspect en le prenant en filature.

(Le Parisien) #Homicide",2022-06-18 09:56:08
Negative,0.907,1538092731339243520,0.90708566,0.07589662,0.01701781,"🇧🇩 FLASH | Au moins 25 personnes sont mortes dans des #inondations liées à la mousson au #Bangladesh.

(AFP) #Drame",2022-06-18 09:34:18
Negative,0.907,1538087445501181954,0.90680987,0.077308215,0.015881764,"🇨🇳 FLASH | Un #incendie dans une usine chimique à #Shanghai a fait au moins un mort. 500 #pompiers ont été mobilisés.        

(LeParisien) #Asie https://t.co/MFetU0P4sa",2022-06-18 09:13:17
Negative,0.936,1538080696916496384,0.93614,0.046708092,0.017151935,"🇫🇷 FLASH | Dans l’#Oise, un Tunisien âgé de 36 ans a été condamné à 12 ans de réclusion criminelle pour avoir #violé, agressé sexuellement, menacé de mort et volé une femme de 72 ans chez qui il était entré par effraction à #NogentsurOise en 2020.

(LeParisien) #FaitsDivers",2022-06-18 08:46:28
Negative,0.393,1537931904917245952,0.39333573,0.3349667,0.27169758,"🇷🇺🇺🇦 FLASH | Vladimir #Poutine affirme que la Russie n’a « rien contre » l’adhésion de l’Ukraine à l’Union européenne.

(20 Minutes) #UkraineRussianWar",2022-06-17 22:55:14
Negative,0.931,1537884031341273088,0.9309829,0.054295477,0.014721507,"🇫🇷 FLASH | Une fillette de 3 ans est morte ce matin après avoir été heurtée par un camion poubelle, dans le Pas-De-Calais. 

(Le Parisien) #Drame",2022-06-17 19:45:00
Negative,0.927,1537879027175673858,0.9269354,0.057644356,0.015420197,"🇫🇷🚧 Un #adolescent a perdu la vie ce jeudi, écrasé par un mur au sud de #Nantes

👉🏼 Âgé de 14ans, il effectuait son stage de 3ème auprès d’un maçon : 

https://t.co/NjGjQnLmt8",2022-06-17 19:25:07
